Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
70,10,21,37,18,40,22,34,21,36,20,41,10,51,21,32,23,37,20,36,6,754,92,3,21,4,43,43
60,20,21,37,19,40,22,34,21,36,20,41,10,50,21,32,23,37,20,36,6,753,92,3,21,4,28,28
60,10,21,37,19,40,22,35,21,36,20,41,10,47,21,32,23,37,20,36,6,753,92,3,21,5,41,41
70,10,21,37,19,40,22,34,21,36,20,41,10,46,21,32,23,37,20,36,6,753,92,4,21,5,28,28
60,0,21,37,19,40,22,35,21,36,20,41,10,45,21,32,23,37,20,36,6,753,91,4,21,5,18,18
60,0,21,37,19,40,22,35,21,36,20,41,11,43,21,32,23,37,20,36,7,753,91,4,21,5,44,44
60,10,21,38,19,40,22,35,21,36,20,41,11,38,21,32,23,37,20,36,7,753,91,4,21,5,49,49
70,20,21,38,19,40,22,35,21,36,20,41,10,39,21,32,23,37,20,36,7,753,89,4,24,5,15,15
70,10,21,38,19,40,22,35,21,36,20,41,10,46,21,32,23,37,20,36,7,752,87,4,27,5,21,21
60,20,21,38,19,40,22,35,21,36,20,41,11,44,21,32,23,37,20,36,8,752,85,4,30,5,38,38
80,10,21,38,19,39,22,35,21,36,20,41,11,42,21,32,23,37,20,36,8,752,83,5,34,5,29,29
60,20,21,38,19,39,22,35,21,36,20,41,11,41,21,32,23,37,20,36,8,752,81,5,37,5,25,25
60,10,21,38,19,39,22,35,21,36,20,41,11,37,21,32,23,37,20,36,8,752,79,5,40,5,46,46
50,10,21,38,19,39,22,35,21,37,20,41,11,38,21,32,23,37,20,36,9,752,79,5,38,5,11,11
40,20,21,38,19,39,22,35,21,37,20,41,11,37,21,32,23,37,20,36,9,752,80,5,36,5,11,11
50,10,21,38,19,39,22,35,21,37,20,41,10,39,21,32,23,37,20,36,9,751,80,5,34,5,34,34
50,20,21,38,19,39,22,35,21,37,20,41,10,41,21,32,22,37,20,36,9,751,80,5,33,6,29,29
60,10,21,38,19,40,22,35,21,36,20,41,9,52,21,32,22,37,20,36,9,751,81,5,31,6,47,47
70,20,21,38,19,40,22,35,21,36,20,41,8,58,21,32,22,37,20,36,9,751,81,5,29,6,5,5
60,10,21,38,19,40,22,35,21,36,20,41,8,59,21,32,22,37,20,36,9,751,82,5,31,6,3,3
60,20,21,38,19,40,22,35,21,36,20,41,8,59,21,32,22,37,20,36,8,751,83,5,33,6,32,32
70,10,21,38,19,40,22,35,21,36,20,41,8,59,21,32,22,37,20,36,8,751,84,6,34,6,43,43
70,10,21,38,19,40,22,35,21,36,20,41,8,59,21,33,22,37,20,36,8,751,86,6,36,6,37,37
60,0,21,38,19,40,22,35,21,36,20,41,8,60,21,33,22,37,20,36,8,751,87,6,38,6,29,29
60,0,21,38,19,40,22,35,21,36,20,41,8,60,21,33,22,37,20,36,8,751,88,6,40,6,47,47
70,0,21,38,19,40,22,35,21,36,20,41,8,60,21,33,22,38,20,36,7,750,89,6,44,6,18,18
60,0,21,38,19,40,22,35,21,36,20,41,8,60,21,33,22,38,20,36,7,750,90,5,48,6,12,12
80,0,21,38,19,40,22,35,21,36,20,41,9,60,21,33,22,38,20,36,7,750,91,5,52,6,1,1
60,0,21,38,19,40,22,35,21,36,20,41,9,60,21,33,22,38,20,36,7,750,92,5,55,6,8,8
60,0,21,38,19,40,22,35,21,36,20,41,9,60,21,33,22,38,20,36,7,750,93,4,59,6,6,6
60,0,21,38,19,40,22,35,21,36,20,41,9,60,21,33,22,38,20,36,7,750,94,4,63,6,41,41
50,0,21,38,19,40,22,35,21,36,20,41,9,60,21,33,22,38,20,37,7,750,93,4,59,6,21,21
70,0,21,38,19,40,22,35,21,36,20,41,9,60,21,33,22,38,20,37,7,750,93,5,55,6,29,29
90,0,21,39,19,40,22,35,21,37,20,41,8,60,21,33,22,38,20,37,7,750,92,5,52,6,49,49
80,0,21,39,19,41,22,36,21,37,20,41,8,60,21,33,22,38,20,37,8,749,91,5,48,6,6,6
90,0,21,39,19,41,22,36,21,37,20,41,8,59,21,34,22,39,20,37,8,749,91,6,44,6,25,25
80,20,21,39,19,41,22,36,21,37,20,41,8,59,21,34,22,39,20,37,8,749,90,6,40,6,5,5
80,20,21,39,19,41,22,36,21,37,20,41,8,59,21,34,22,39,20,37,8,749,91,6,38,7,1,1
170,10,21,39,19,41,22,36,21,37,20,41,8,59,21,34,22,39,20,37,8,749,91,5,35,7,43,43
440,20,21,39,19,41,22,36,21,37,20,41,9,59,21,34,23,40,20,37,8,749,92,5,32,7,49,49
250,10,21,40,19,41,22,36,21,37,20,41,9,59,21,34,23,40,20,37,8,749,93,5,30,7,17,17
110,0,21,43,19,43,22,36,21,38,20,41,9,59,21,34,23,40,20,37,8,749,93,4,28,7,31,31
110,0,21,44,19,44,22,36,21,38,20,42,8,57,21,34,23,40,20,37,8,749,94,4,25,7,6,6
120,0,21,44,19,44,22,36,21,38,20,42,7,58,21,33,23,40,20,37,8,749,94,4,29,7,21,21
120,20,21,43,19,44,22,36,21,38,20,42,6,58,21,33,23,40,20,37,7,749,94,5,34,6,48,48
110,20,21,42,19,43,22,36,21,38,20,42,6,58,21,33,23,40,20,37,7,749,94,5,38,6,32,32
110,10,21,41,19,43,22,36,21,38,20,43,6,57,21,33,23,40,20,37,6,749,93,5,42,5,34,34
170,20,21,41,20,43,22,36,21,38,20,43,6,57,21,33,23,40,20,37,6,749,93,6,47,5,41,41
110,0,22,40,20,42,22,36,21,38,20,43,6,57,21,33,23,40,20,37,6,749,93,6,51,4,47,47
90,0,22,40,20,42,22,36,21,38,20,43,6,57,21,33,23,40,20,37,6,749,93,5,46,5,6,6
100,0,22,40,20,42,22,36,21,37,20,43,6,57,21,33,23,40,20,37,6,748,93,5,42,5,4,4
100,0,22,40,20,42,22,36,21,37,20,49,6,56,21,33,23,40,20,37,6,748,94,4,38,5,13,13
100,0,22,40,20,41,22,36,21,37,21,75,6,56,21,33,23,40,20,37,6,748,94,3,33,5,45,45
100,0,22,40,20,41,22,36,21,37,21,77,6,56,21,33,23,41,20,37,6,748,94,3,28,5,10,10
120,20,22,39,20,41,22,37,21,37,21,78,5,55,21,33,23,41,20,36,6,748,94,2,24,5,37,37
120,10,22,39,20,41,22,37,21,37,20,77,5,55,21,33,23,41,20,36,6,748,94,2,27,5,37,37
120,10,22,39,20,41,22,37,21,37,20,76,6,55,21,33,23,41,20,36,6,748,93,2,29,5,28,28
100,20,22,39,20,40,22,37,21,37,20,75,6,55,21,33,23,41,20,36,6,748,92,2,32,5,2,2
100,10,22,39,20,40,22,37,21,38,20,73,6,55,21,33,23,41,20,36,6,748,92,3,35,5,18,18
90,10,22,39,20,40,22,37,21,38,20,68,6,55,21,33,23,40,20,36,6,748,92,3,37,4,30,30
70,20,22,38,20,40,22,37,21,38,20,66,6,55,21,33,23,40,20,36,6,748,91,3,40,4,49,49
60,10,22,38,20,40,22,37,21,38,20,63,6,55,21,33,23,41,20,36,6,748,90,3,40,4,39,39
80,10,22,38,20,40,22,37,21,38,20,61,6,55,21,33,23,41,20,37,6,748,90,3,40,4,28,28
70,20,22,38,20,40,22,37,21,38,20,59,5,55,21,33,23,41,20,37,6,748,89,2,40,4,7,7
60,10,22,38,20,40,22,37,21,38,20,58,5,55,21,33,23,41,20,37,5,748,88,2,40,4,28,28
60,10,22,38,20,40,22,37,21,38,20,57,5,55,21,33,23,42,20,37,5,748,88,2,40,4,3,3
60,20,22,38,20,40,22,37,21,38,20,57,5,55,21,33,23,42,20,37,5,748,87,2,40,3,36,36
60,10,22,38,20,41,22,37,21,38,20,56,5,55,21,33,23,42,20,37,5,749,88,2,42,4,6,6
60,10,22,38,20,41,22,37,21,38,20,55,4,54,21,33,23,42,20,37,5,749,89,3,45,4,4,4
70,20,22,38,20,41,22,37,21,38,20,55,4,54,21,33,23,43,20,37,5,749,90,3,48,4,15,15
70,10,22,38,20,40,22,37,21,38,20,54,4,54,21,33,23,43,20,37,5,749,92,3,50,4,8,8
70,10,22,38,19,40,22,37,21,38,20,54,4,54,21,33,23,43,20,37,5,749,93,4,52,4,10,10
70,20,22,38,19,40,22,36,21,38,20,53,3,54,21,32,23,43,20,37,5,749,94,4,55,4,3,3
60,10,22,38,19,40,22,37,21,38,20,53,3,54,21,32,23,43,20,37,5,749,94,4,52,4,35,35
60,10,22,38,19,40,22,37,21,38,20,53,3,54,21,32,23,43,20,37,5,749,93,4,50,4,25,25
60,20,22,38,19,40,22,37,21,38,20,52,3,54,21,32,23,43,20,37,4,749,92,4,48,3,12,12
70,10,22,38,19,40,22,36,21,37,20,52,3,53,21,32,23,43,20,38,4,749,92,4,45,3,40,40
60,10,22,38,19,40,22,36,21,37,20,52,3,53,21,32,23,43,20,38,4,749,92,4,42,2,47,47
40,10,22,38,19,40,22,36,21,37,20,52,3,53,21,32,23,43,20,38,3,749,91,4,40,2,11,11
60,20,22,38,19,40,22,36,21,37,20,51,3,53,21,32,23,44,20,38,3,749,91,4,40,2,34,34
50,20,22,38,19,40,22,36,21,37,20,51,3,54,21,32,23,44,20,38,3,749,91,3,40,2,11,11
60,10,22,38,19,40,22,36,21,37,20,51,3,54,21,32,23,43,20,38,3,749,91,3,40,2,33,33
50,0,22,39,19,40,22,36,21,37,20,51,3,54,21,32,23,43,20,38,3,749,91,3,40,2,34,34
50,0,22,38,19,40,22,36,21,37,20,51,3,54,21,32,23,44,20,38,3,749,91,2,40,2,5,5
50,10,22,39,19,40,22,36,21,37,20,51,3,54,21,32,23,44,20,38,3,749,91,2,40,1,8,8
50,0,21,39,19,40,22,36,21,37,20,51,3,54,21,32,23,44,20,38,3,749,91,2,40,1,4,4
50,0,21,39,19,40,22,36,21,36,20,50,2,54,21,32,23,44,20,38,3,749,91,2,40,1,31,31
60,0,21,39,19,40,22,36,21,36,20,50,2,54,21,32,23,44,20,38,3,749,91,2,40,1,36,36
60,0,21,38,18,40,22,36,21,36,20,50,2,54,20,32,23,44,20,38,3,749,91,3,40,1,34,34
50,0,21,38,18,40,22,36,21,36,20,50,2,54,20,32,23,44,20,38,3,749,91,3,40,1,27,27
50,0,21,38,18,40,22,36,21,36,20,50,2,54,20,32,23,44,20,38,3,749,91,3,40,1,22,22
60,0,21,38,18,40,22,36,21,36,20,50,2,54,20,32,23,44,20,38,3,749,91,3,40,1,15,15
40,0,21,38,18,40,22,36,21,36,20,50,2,55,20,32,23,43,20,38,3,749,92,3,40,1,14,14
50,0,21,38,18,40,22,36,21,35,20,49,1,55,20,32,23,43,20,38,3,749,92,3,40,1,12,12
50,0,21,38,18,40,22,36,21,35,20,49,1,55,20,31,23,43,20,39,2,749,92,3,40,1,49,49
50,0,21,38,18,40,22,36,21,35,20,49,1,55,20,31,23,43,20,39,2,749,93,3,40,1,24,24
60,0,21,38,18,40,22,36,21,35,20,49,1,55,20,31,23,43,20,39,2,749,93,3,40,1,31,31
50,0,21,38,18,40,22,36,21,35,20,49,1,55,20,31,23,43,20,39,2,749,93,3,40,1,47,47
60,0,21,37,18,40,22,36,21,35,20,49,1,55,20,31,23,43,20,39,2,749,93,3,40,1,14,14
50,0,21,37,18,40,22,36,21,35,20,49,1,55,20,31,23,43,20,39,2,749,94,3,40,1,21,21
30,0,21,37,18,40,22,36,21,35,20,49,1,55,20,31,23,43,20,39,2,749,94,3,40,1,25,25
30,0,21,37,18,40,22,36,21,35,20,49,1,55,20,31,23,42,20,39,2,749,94,3,40,1,28,28
20,0,21,37,18,40,22,36,21,35,20,48,1,55,20,31,23,42,20,39,2,748,94,3,40,1,19,19
40,0,21,37,18,40,22,36,21,35,20,48,0,55,20,31,23,42,20,39,1,748,94,3,40,1,31,31
50,0,21,37,18,40,22,36,21,35,20,48,0,55,20,31,23,42,20,39,1,748,94,3,40,1,26,26
60,0,21,37,18,40,22,36,21,35,20,48,0,55,20,31,23,42,20,39,1,748,94,4,40,0,50,50
60,0,21,37,18,40,22,36,21,35,20,48,0,55,20,31,23,42,20,39,1,748,95,4,40,0,14,14
50,0,21,37,18,40,22,36,21,35,20,48,0,55,20,31,22,42,20,39,1,748,95,4,40,0,35,35
70,0,21,37,18,40,22,36,21,35,20,48,0,55,20,31,22,42,20,39,1,748,95,4,40,0,4,4
80,0,21,37,18,40,22,36,21,35,20,48,0,55,20,31,22,42,20,39,1,748,94,4,38,0,22,22
50,0,21,37,18,40,22,36,21,35,20,47,0,55,20,31,22,42,20,40,1,748,93,4,36,0,32,32
60,0,21,37,18,41,22,36,21,35,20,47,0,55,20,31,22,42,20,39,1,748,92,4,34,0,47,47
280,0,21,37,18,41,22,36,21,34,20,47,0,55,20,31,22,42,20,39,1,748,92,4,33,0,47,47
150,0,21,37,18,41,22,36,21,34,20,47,1,55,20,31,22,42,20,39,2,748,91,4,31,0,42,42
70,0,21,37,18,41,22,36,21,34,20,47,1,55,20,31,22,42,20,39,2,748,90,4,29,0,50,50
70,0,21,37,17,41,22,36,21,34,20,47,1,55,20,31,22,42,20,39,2,748,90,4,29,0,20,20
100,0,21,37,17,42,22,36,21,34,20,47,1,55,20,31,22,42,20,39,2,748,90,4,29,0,44,44
60,10,21,37,18,42,22,36,20,35,20,47,1,55,20,31,22,41,20,39,2,748,90,4,29,0,40,40
70,0,21,37,18,42,22,36,20,35,20,47,1,55,20,31,22,41,20,39,2,748,90,5,29,0,24,24
50,0,21,38,18,42,22,36,20,35,20,47,1,55,20,31,22,41,20,39,2,748,90,5,29,0,42,42
40,0,21,37,18,42,22,36,20,35,20,47,1,55,20,31,22,41,20,39,2,748,90,5,29,0,40,40
40,0,21,37,18,41,22,36,20,35,20,47,2,55,20,31,22,40,20,38,2,748,90,5,31,0,18,18
40,0,21,37,18,41,22,36,20,35,20,47,2,55,20,31,22,40,20,38,2,748,89,5,33,0,10,10
60,0,21,37,18,41,22,35,20,35,20,47,2,55,20,31,22,40,20,38,2,748,88,5,34,0,13,13
380,0,21,37,18,41,22,35,20,35,20,47,2,55,20,31,22,40,20,38,2,748,88,5,36,0,25,25
220,0,21,37,18,41,22,35,20,35,20,46,3,55,20,31,22,40,20,38,2,748,88,5,38,0,8,8
50,0,21,37,18,41,22,35,20,35,20,46,3,55,20,31,22,40,20,37,2,748,87,5,40,0,32,32
50,0,21,37,19,40,22,35,20,35,20,46,4,55,20,31,22,40,20,37,3,748,86,5,40,0,29,29
50,0,21,37,20,39,22,35,20,35,19,46,5,55,20,30,22,39,20,37,3,748,84,6,40,0,8,8
50,0,21,37,20,38,22,35,21,35,20,46,5,55,20,30,22,39,20,36,3,748,82,6,40,0,27,27
50,0,21,37,21,37,22,35,21,35,20,46,5,56,20,30,22,39,20,36,4,748,81,6,40,0,17,17
40,0,21,37,21,37,22,35,21,35,19,46,6,57,20,30,22,39,20,36,4,748,80,7,40,0,27,27
60,0,21,37,21,36,22,35,21,35,19,46,6,57,20,30,22,39,20,36,4,748,78,7,40,0,32,32
60,0,21,37,21,36,22,35,21,35,19,46,6,58,20,30,22,39,20,36,4,748,78,7,40,1,48,48
60,0,21,37,21,36,22,35,21,35,19,46,6,59,20,30,22,39,20,36,4,748,77,7,40,1,14,14
60,0,21,37,22,36,22,35,21,35,20,46,7,59,20,30,22,39,20,36,5,748,76,7,40,1,28,28
50,0,21,37,21,36,22,35,21,35,19,45,7,59,20,30,22,39,20,36,5,748,76,7,40,1,39,39
50,0,21,37,21,36,22,35,21,35,19,45,7,58,20,30,22,39,20,36,5,748,76,7,40,1,13,13
50,0,21,37,21,36,22,35,21,35,19,45,7,54,20,30,22,39,20,36,6,748,75,7,40,1,45,45
40,0,21,37,21,36,22,35,21,35,19,45,7,51,20,30,22,39,20,36,6,748,75,7,39,1,30,30
50,0,21,37,21,36,22,35,21,35,19,45,6,49,20,30,22,38,20,35,6,748,75,7,38,2,29,29
30,0,21,37,21,36,22,35,21,35,19,45,6,51,20,30,22,38,20,35,6,748,75,8,37,2,38,38
40,0,21,37,21,36,22,35,21,35,19,45,6,47,20,30,22,38,20,35,6,748,75,8,36,2,20,20
30,0,21,37,21,36,22,35,21,35,19,45,7,47,20,30,22,38,20,35,6,748,75,8,35,2,15,15
50,0,21,37,21,36,22,35,21,35,19,45,7,46,20,30,22,38,20,35,6,748,76,8,34,2,4,4
60,0,21,37,21,36,22,35,21,35,19,45,7,46,20,30,22,38,20,35,6,748,76,8,34,2,44,44
40,0,21,37,21,36,22,35,21,35,19,45,8,38,20,30,22,38,20,35,6,748,76,8,33,2,26,26
50,0,21,37,21,35,22,35,21,35,19,45,8,34,20,30,22,38,20,35,6,748,76,8,32,2,25,25
50,0,21,37,21,35,22,35,21,35,19,44,8,37,20,30,22,38,20,35,6,748,76,9,31,2,2,2
50,0,21,37,21,35,22,35,21,35,19,44,8,38,20,30,22,38,20,35,6,748,76,9,30,2,39,39
60,0,21,37,21,35,22,35,21,35,19,44,8,44,20,30,22,38,20,35,6,748,76,9,29,2,7,7
50,0,21,37,21,35,22,35,21,35,19,44,9,41,20,30,22,38,20,35,6,748,77,8,31,2,33,33
60,0,21,37,21,35,22,35,21,35,19,44,8,34,20,30,22,38,20,35,6,748,78,8,33,2,25,25
50,0,21,37,21,35,22,35,21,35,19,44,7,36,20,30,22,38,20,35,6,748,78,7,34,2,48,48
60,0,21,37,21,36,22,35,21,35,19,44,6,45,20,30,22,38,20,35,6,748,79,6,36,2,14,14
50,0,21,37,21,35,22,35,21,35,19,44,6,46,20,30,22,38,20,35,5,748,80,6,38,2,41,41
40,0,21,37,21,36,22,35,21,35,19,44,5,47,20,30,22,38,20,35,5,748,81,5,40,2,12,12
50,0,21,37,21,36,22,35,21,35,19,44,6,52,20,30,22,38,20,35,5,748,81,5,40,2,27,27
50,0,21,37,20,36,22,35,21,35,19,44,7,54,20,30,22,38,20,35,5,748,81,5,40,2,14,14
60,0,21,37,20,36,22,35,21,35,19,44,7,52,20,30,22,38,20,35,5,748,80,5,40,2,20,20
60,0,21,37,20,36,22,35,21,35,19,44,7,49,20,30,22,38,20,35,5,748,80,5,40,2,29,29
40,0,21,37,20,36,22,35,21,35,19,44,7,46,20,30,22,38,20,35,5,748,80,5,40,2,19,19
40,0,21,37,20,36,22,35,21,35,19,44,6,46,20,30,22,38,20,35,5,748,80,5,40,2,11,11
30,0,21,37,20,36,22,35,21,35,19,44,6,49,20,30,22,38,20,35,5,748,80,4,40,2,45,45
30,0,21,37,20,36,22,35,21,35,19,44,6,49,20,30,22,38,20,35,5,748,81,4,40,2,37,37
40,0,21,37,20,37,22,35,21,35,19,44,7,50,20,30,22,38,20,35,5,748,81,4,40,2,30,30
50,0,21,37,20,37,22,35,21,35,19,44,6,49,20,31,22,38,20,35,4,748,81,3,40,1,4,4
50,0,21,37,20,37,22,35,21,35,19,44,6,48,20,31,22,38,20,35,4,749,82,2,40,1,41,41
60,0,21,37,20,37,22,35,21,35,19,44,7,52,20,31,22,38,20,35,4,749,82,2,40,1,37,37
50,0,21,37,20,37,22,35,21,35,19,44,7,51,20,31,22,38,20,35,4,749,81,2,40,1,5,5
60,0,21,37,20,37,22,35,21,35,19,44,8,48,20,31,22,38,20,35,4,749,79,3,40,1,23,23
50,0,21,37,20,37,22,35,21,35,19,44,8,47,20,31,22,38,20,35,5,748,78,3,40,1,50,50
50,0,21,37,20,37,22,35,21,35,19,44,8,47,20,31,22,38,20,35,5,748,77,3,40,1,5,5
50,0,21,37,20,37,22,35,21,35,19,43,8,40,20,31,22,38,20,35,5,748,75,4,40,1,44,44
50,0,21,37,20,37,22,35,21,35,19,43,9,41,20,31,22,38,20,35,5,748,74,4,40,1,8,8
50,0,21,37,20,37,22,35,21,35,19,43,8,31,20,31,22,38,20,35,5,748,74,4,40,1,46,46
70,0,21,37,20,38,22,35,21,35,19,43,6,46,20,31,22,38,20,35,5,748,74,5,40,1,45,45
90,0,21,37,20,38,22,35,21,35,19,43,6,50,20,30,22,38,20,35,5,748,74,5,40,1,27,27
120,0,21,37,20,38,22,35,21,34,19,43,7,44,20,30,22,38,20,35,5,749,75,5,40,1,12,12
100,0,21,37,20,38,22,35,21,34,19,43,7,41,20,30,22,38,20,35,5,749,75,6,40,1,45,45
90,0,21,37,20,38,22,35,21,34,19,43,7,35,20,30,22,38,20,35,5,749,75,6,40,1,1,1
100,0,21,37,20,38,22,35,21,34,19,43,7,36,20,30,22,38,20,35,5,749,72,6,40,1,41,41
110,0,21,37,19,38,22,35,21,34,19,43,7,41,20,30,22,38,20,35,6,749,69,6,40,0,6,6
210,0,21,37,19,38,22,35,21,34,19,43,7,39,20,30,22,38,20,35,6,749,66,6,40,0,42,42
590,0,21,38,19,38,22,35,20,34,19,43,7,39,20,30,22,38,20,34,7,749,62,6,40,0,46,46
460,0,21,41,19,39,22,35,20,34,19,43,7,32,20,29,22,38,20,34,7,749,59,6,40,-1,31,31
100,0,21,46,20,41,22,35,20,34,19,43,8,31,20,29,22,38,20,34,7,748,56,6,40,-1,20,20
100,0,21,45,20,42,22,36,20,34,20,43,8,29,20,29,22,38,20,34,7,749,57,6,40,-1,9,9
100,0,21,44,20,42,22,36,20,34,20,44,7,26,20,29,22,38,19,33,7,749,57,6,40,-1,24,24
80,0,21,42,20,41,22,36,20,34,20,44,7,26,20,29,22,38,19,33,7,749,58,6,40,-1,46,46
70,0,21,41,20,41,22,36,20,34,20,44,6,24,20,29,22,38,19,33,7,749,59,7,40,-1,23,23
100,0,22,40,20,40,22,36,20,33,20,44,6,24,20,28,22,38,19,33,7,749,59,7,40,-1,42,42
140,0,22,40,20,40,22,36,20,33,20,51,6,27,20,28,22,38,19,33,6,749,60,7,40,-1,21,21
120,0,22,39,20,39,22,36,20,33,20,65,6,26,20,28,22,38,19,33,6,749,62,7,40,-1,11,11
130,0,22,39,20,39,22,36,20,33,20,66,6,26,20,28,22,37,19,33,6,749,63,6,40,-1,21,21
130,0,22,39,20,39,22,36,20,33,20,64,6,27,20,28,23,37,19,33,6,749,65,6,40,0,46,46
100,0,22,38,20,39,22,36,20,33,20,62,6,29,20,28,23,37,19,32,6,749,67,6,40,0,32,32
110,0,22,38,20,38,22,36,20,33,20,61,5,32,20,28,23,37,19,32,5,749,68,5,40,0,14,14
100,0,22,38,20,38,22,36,20,33,20,59,5,33,20,28,23,37,19,32,5,749,70,5,40,0,19,19
100,0,22,37,20,38,22,36,20,33,20,57,5,31,20,28,23,37,19,32,5,749,73,5,38,0,32,32
100,0,22,37,20,38,22,36,20,33,20,55,5,31,20,28,23,37,19,32,4,749,76,5,35,0,20,20
100,0,22,37,20,37,22,35,20,33,20,54,5,34,20,28,23,37,19,32,4,749,78,6,33,0,38,38
100,0,22,36,20,37,22,35,20,33,20,53,4,36,20,28,23,36,19,32,4,750,81,6,31,0,22,22
90,10,22,36,20,37,22,35,20,33,20,52,4,38,20,28,23,36,19,32,3,750,84,6,28,1,29,29
80,0,22,36,20,37,22,35,20,33,20,52,4,40,20,28,23,37,19,33,3,750,87,6,26,1,7,7
90,0,22,36,20,37,22,35,20,33,20,52,3,41,20,28,23,37,19,34,2,750,88,6,28,1,49,49
80,0,22,36,20,37,22,35,20,33,20,52,3,43,20,28,23,38,19,35,2,750,89,5,31,0,29,29
80,0,22,36,20,37,22,35,20,33,19,51,3,44,20,29,23,38,19,35,2,750,90,4,33,0,43,43
70,0,22,36,20,37,22,36,20,33,19,51,3,45,20,29,23,38,19,35,1,750,92,4,35,0,42,42
50,0,22,36,20,37,22,36,20,33,19,51,2,46,20,29,23,38,19,36,1,750,93,4,38,0,5,5
40,0,22,36,20,38,22,36,20,33,19,50,2,48,20,29,23,38,19,36,1,750,94,3,40,0,4,4
30,0,22,36,20,38,22,36,20,33,19,50,2,48,20,29,23,39,19,36,1,750,93,3,40,0,20,20
30,0,22,36,20,38,22,36,20,33,19,50,2,49,20,29,23,39,19,36,2,750,91,3,40,0,13,13
40,0,22,36,19,38,22,36,20,33,19,50,2,49,20,29,23,39,19,36,2,750,90,4,40,0,49,49
60,0,22,36,19,38,22,36,20,33,19,50,2,49,20,29,23,40,19,36,2,750,89,4,40,1,28,28
60,0,22,36,19,38,22,36,20,33,19,49,2,49,20,29,23,40,19,37,3,750,87,4,40,1,10,10
50,0,22,36,19,38,22,36,20,33,19,49,2,49,20,29,23,40,19,37,3,750,86,4,40,1,41,41
50,0,22,36,19,38,22,36,20,33,19,49,2,49,20,29,23,40,19,37,3,750,85,4,40,1,1,1
40,0,22,36,19,38,22,36,20,33,19,49,2,49,20,29,23,41,19,37,3,750,84,5,40,1,10,10
50,0,22,36,19,38,22,36,20,33,19,49,2,49,20,29,23,41,19,37,3,750,84,5,40,0,15,15
60,0,22,36,19,38,22,36,20,33,19,49,2,50,20,29,23,41,19,37,3,750,83,5,40,0,3,3
50,0,22,36,19,38,22,36,20,33,19,48,2,51,20,30,23,41,19,38,3,750,82,6,40,0,6,6
60,0,22,36,19,38,22,36,20,33,19,48,2,51,20,30,23,41,19,38,3,750,81,6,40,0,26,26
60,0,22,36,19,38,22,36,20,33,19,48,2,50,20,30,23,41,19,38,3,750,82,6,40,0,2,2
60,0,21,36,19,38,22,36,20,33,19,48,2,50,20,30,23,41,19,38,3,750,83,6,40,0,17,17
50,0,21,36,19,38,22,36,20,33,19,48,2,50,20,30,23,41,19,38,3,750,84,6,40,0,14,14
50,0,21,36,19,38,22,36,20,33,19,48,2,50,20,30,23,41,19,38,3,750,84,5,40,0,9,9
50,0,21,36,18,38,22,36,20,33,19,48,2,50,20,30,22,41,19,39,3,750,85,5,40,1,7,7
40,0,21,36,18,38,22,36,20,33,19,48,2,50,20,30,22,41,19,39,3,750,86,5,40,1,49,49
50,0,21,36,18,38,22,36,20,33,19,48,2,50,20,30,22,41,19,39,3,750,86,5,40,1,18,18
60,0,21,36,18,38,22,36,20,33,19,47,2,50,20,30,22,41,19,39,3,750,86,5,40,1,26,26
30,0,21,36,18,38,22,36,20,33,19,47,2,50,20,30,22,41,19,39,3,750,86,5,40,0,31,31
40,0,21,36,18,38,22,36,20,33,19,47,2,51,20,30,22,41,19,39,3,750,86,5,40,0,47,47
40,0,21,36,18,38,22,36,20,33,19,47,2,51,20,30,22,41,19,39,3,750,86,5,40,0,19,19
30,0,21,36,18,38,22,36,20,33,19,47,2,51,20,30,22,41,19,39,2,750,86,5,40,0,41,41
50,0,21,36,18,38,22,36,20,33,19,47,2,51,20,30,22,41,19,39,3,750,86,5,40,0,47,47
50,0,21,36,18,38,22,36,20,33,19,47,1,51,20,30,22,41,19,39,3,750,85,5,40,0,23,23
50,0,21,36,18,38,22,36,20,33,19,47,2,52,20,30,22,41,19,39,3,750,85,5,40,0,31,31
50,0,21,35,18,38,22,36,20,33,19,47,2,53,20,30,22,41,19,39,3,750,85,5,40,0,13,13
50,0,21,35,18,38,22,36,20,33,19,47,2,53,20,30,22,41,19,39,3,750,84,5,40,0,18,18
50,0,21,35,18,38,22,36,20,33,19,47,2,53,20,30,22,41,19,40,3,750,84,5,40,0,4,4
60,0,21,35,18,38,22,36,20,33,19,47,2,53,20,30,22,41,19,40,3,750,85,5,38,0,29,29
40,0,21,35,18,38,22,36,20,33,19,46,3,52,20,30,22,41,19,40,3,750,86,5,35,1,31,31
70,0,21,35,18,38,22,36,20,33,19,46,3,53,20,30,22,41,19,40,2,750,88,4,32,1,14,14
50,0,21,35,18,39,22,36,20,33,19,46,3,53,20,30,22,41,19,40,2,750,89,4,30,1,41,41
40,0,21,35,18,39,22,36,20,33,19,46,3,53,20,30,22,40,19,40,2,750,90,4,28,1,49,49
60,0,21,35,18,39,22,36,20,34,19,46,3,53,20,30,22,41,19,40,2,750,91,4,25,1,49,49
